-198,-63,-129,112
-103,-226,75,-137
69,-194,68,-116
343,-328,118,-39
-336,-345,-80,-103
-275,266,-193,15
139,67,15,72
-95,-159,-125,58
310,105,19,7
261,15,-199,-114
250,13,-136,-39
271,-220,-93,-164
60,-223,141,-99
49,-310,108,33
149,-249,-66,185
188,219,128,-145
-204,-91,41,57
-61,-320,138,-8
-252,-218,41,-69
182,-254,-133,199
224,146,5,12
221,-104,-40,-176
26,-182,-191,194
221,350,49,-12
-91,169,67,117
285,100,186,82
168,-40,68,85
-220,237,33,130
-8,323,162,160
216,64,-107,-183
-103,40,166,135
-297,120,-192,24
-198,136,183,-63
202,166,-178,-119
-101,-303,94,48
79,265,154,-11
203,-298,-108,177
-229,325,-189,124
263,192,158,23
289,-77,41,-119
-290,239,52,-18
134,-92,107,124
-40,-211,-26,-74
211,-349,99,68
-86,-196,195,-176
-31,69,66,-138
259,263,184,-93
-80,79,-109,-38
-181,-285,21,178
325,-264,103,-46
98,128,-7,15
41,184,150,-64
-140,-350,187,99
-155,-243,54,125
94,339,-59,-179
-106,133,-178,-105
96,-262,107,88
-176,41,-92,126
151,-80,-12,-181
-158,203,-189,-125
-19,49,-41,-163
134,38,-136,-10
-87,-224,80,-59
213,196,13,-81
-335,-294,-126,-197
110,49,-117,-173
59,345,15,-118
77,56,-151,-170
-337,-3,109,82
-62,300,31,44
132,285,-110,83
-142,234,17,64
-297,203,-174,92
156,12,-16,58
-43,276,-62,63
242,183,13,-85
288,52,7,-35
18,96,193,150
277,-26,1,138
328,-63,-77,43
139,205,-51,117
289,-188,-75,-45
-355,312,-3,-31
304,270,133,41
-24,-190,149,-3
-72,331,88,185
-258,227,-53,162
217,-285,-195,70
298,202,38,27
-235,145,46,166
151,253,-83,175
-234,352,30,60
-258,-208,103,108
301,172,94,86
267,63,-106,-81
-109,-344,-96,-121
-96,-141,188,-73
74,36,-191,-36
-76,89,-102,-39
-307,27,31,-89
306,-144,-6,-190
13,-346,-122,41
352,-167,-155,-84
-99,-103,-165,127
-264,-236,-173,4
-7,1,-127,189
-137,275,-52,99
296,-52,127,-96
342,-294,-191,-87
-98,82,0,156
-249,-310,44,-68
-133,-297,133,-164
-193,306,38,-4
-72,-277,28,176
-139,-75,-8,38
150,194,68,155
-95,-23,-105,97
22,-53,132,-169
-114,-195,-60,27
12,-336,112,-142
230,196,32,-80
146,-208,-164,169
-80,-210,10,109
-101,-164,30,-183
312,279,-98,-150
-336,288,184,196
-204,20,-113,-155
333,-103,-198,20
76,326,82,57
-83,135,-189,66
-53,-277,-180,31
304,-10,168,-36
273,76,54,-107
265,-20,62,92
-80,-65,-172,37
278,171,-128,-155
86,122,163,-193
-329,343,-11,-23
-88,302,-111,-139
-221,86,-33,-78
-345,-181,-190,-136
-200,-249,177,35
-54,136,12,41
-299,157,-118,37
268,-33,122,111
87,-343,-111,52
194,247,84,143
190,206,158,-181
116,40,111,86
-310,245,-161,1
149,-308,-100,157
-128,353,-141,107
124,-143,-106,-193
-84,15,-40,-187
-270,70,199,-162
182,171,134,143
252,278,171,-45
206,-272,144,-119
17,185,77,72
352,128,124,-91
-40,-48,-107,111
-345,-7,-141,-47
293,-47,74,-7
-291,261,126,-198
-12,323,198,-120
262,138,-87,-106
-299,-40,-176,144
-60,-86,-170,-107
157,303,121,-40
179,74,63,-113
226,86,128,165
36,-97,94,10
6,-322,138,10
85,63,-142,120
-226,24,130,-69
325,235,-113,-75
-259,-124,-144,192
-137,-241,-113,43
-201,182,162,172
-42,-284,74,-143
227,15,-161,-8
-98,-332,62,174
286,0,-162,-76
172,214,94,77
-199,-127,-17,-138
83,-51,114,143
-289,-161,78,51
-14,209,-12,-26
-15,-188,42,26
351,-336,39,44
-117,94,121,-85
-328,-6,-111,105
-121,-313,-2,-89
169,342,76,-102
-26,264,47,-4
156,247,67,154
150,-119,-182,32
-120,-168,65,112
15,-67,197,105
-43,-344,-53,52
19,-210,-78,-19
323,-301,77,88
150,-219,-187,-19
55,197,90,-39
81,-120,-153,88
-89,-156,150,-25
179,128,-125,40
-150,310,156,-32
139,342,-4,-123
-324,-204,-178,97
-113,226,86,148
169,-316,-175,111
-124,-314,190,162
242,70,-195,187
220,-252,81,65
75,-210,82,-13
296,-142,-47,81
-250,242,-41,-28
124,-88,-128,-15
-319,-87,47,172
-248,54,-46,-42
-140,18,-61,-144
71,50,-150,65
-228,174,115,-116
-121,262,193,167
-176,219,178,51
302,96,99,167
264,-185,-131,53
18,-44,140,125
138,-179,-174,-119
139,175,-159,-150
-218,-103,-101,106
-123,-126,-40,22
154,272,154,-169
-59,36,-29,28
-290,219,77,29
352,-296,-189,-74
-8,326,-180,83
304,226,77,185
265,21,76,-10
-127,-156,57,173
154,229,-102,172
-265,337,-79,-15
212,-34,-16,192
-11,163,182,42
-184,125,196,22
-44,91,23,99
57,231,121,-162
-319,-42,-146,59
165,176,-172,-135
300,179,-173,50
37,48,92,-156
23,-52,10,175
304,-259,49,-63
-54,-15,123,-23
-102,59,130,150
17,-74,-160,-172
-342,54,133,-4
-56,-144,-181,45
-287,243,-14,-32
-144,-9,79,173
-239,-291,-34,167
-57,158,-23,23
-165,-272,164,51
50,139,155,192
-68,227,50,-18
-86,248,-189,-153
-88,227,43,8
-86,-5,78,-164
-251,127,85,-159
157,1,-7,-49
259,296,-15,-81
-251,-98,-36,43
-332,-229,-40,92
233,-232,121,52
-99,339,145,-109
86,3,-164,-168
273,-101,-136,138
273,276,110,43
211,-169,110,7
-312,-6,69,-164
189,-150,24,35
168,117,161,174
248,35,96,3
-228,41,-72,77
263,46,-65,173
106,-146,-128,-100
-201,37,-36,-50
-325,-237,-2,-89
317,-66,-155,-128
221,212,78,-114
-294,3,57,-105
70,154,-5,35
62,-340,-28,134
-287,-165,37,154
-88,-155,-168,128
193,-346,65,195
-12,190,160,164
-177,-145,18,91
184,-238,116,91
-55,57,-200,-111
287,-203,88,-142
50,94,160,-135
-342,58,39,122
-109,171,61,181
332,-295,164,171
211,330,-74,58
-147,-262,-109,-14
198,301,-74,42
4,-258,-147,-35
-349,-40,-59,38
121,32,-39,41
-219,321,121,-37
-5,288,-180,-36
199,-128,-78,-126
293,156,-110,89
-252,-98,-14,36
80,-245,-12,81
13,-116,111,-86
347,-93,-93,93
138,325,-23,37
-125,-291,74,79
-76,74,64,123
-269,-86,-170,-130
-136,8,-73,155
219,335,-6,139
314,-270,154,161
-161,-11,197,-33
-94,-110,-130,-61
341,310,199,32
-203,-273,123,40
-72,120,-35,-141
-148,301,-31,-142
-4,26,9,57
14,-167,-53,-81
-276,311,-41,-11
245,-213,102,-3
-312,19,90,149
286,240,-64,-115
-218,172,131,-53
114,-46,153,-188
82,-350,-7,118
-77,-295,105,65
-9,-214,-167,198
281,271,79,-151
-67,-154,14,-88
260,5,95,-58
215,-181,186,26
-259,-129,-159,161
-226,-26,-163,49
328,-175,148,121
80,-185,-4,70
-109,338,3,-22
-231,-89,132,-15
-253,-154,-61,-125
-140,-172,-91,95
74,183,87,-176
-226,64,-149,-135
-137,-212,190,110
-348,347,-43,166
202,-257,-26,-154
22,56,13,28
-204,178,129,-21
-355,-179,70,48
178,155,-80,-58
210,-44,153,-172
13,-217,-149,136
0,-212,-63,26
197,-92,99,-106
50,248,59,85
-128,304,135,-51
157,321,-120,97
210,-330,110,-47
-46,117,-183,15
198,-74,-162,-187
287,-60,-90,-178
