217,196,-175,36
-126,178,9,97
-138,42,87,-105
198,-93,136,144
236,-86,191,-77
-1,-352,137,-3
-201,3,-90,29
125,182,-165,143
-126,125,-124,194
-338,-54,182,-164
289,-347,-167,38
248,127,-76,8
108,202,69,35
-337,-216,-33,-9
-253,-62,181,-200
49,-300,-118,-130
203,53,95,-76
248,-54,-138,117
-251,230,-47,16
-2,174,-131,-138
249,34,-111,-138
-210,318,-56,86
-307,-213,-60,-9
275,-55,105,-91
-265,-332,-164,-149
65,147,123,137
176,-148,-179,-111
296,126,172,24
-99,346,163,57
-243,25,21,79
262,277,44,-30
107,234,195,-16
-224,-126,-80,162
-52,133,122,-42
2,-167,70,89
41,148,-29,100
-45,235,-124,185
-199,168,-16,175
306,159,92,180
-20,-306,111,-136
215,309,-99,44
-99,90,137,62
111,19,138,-109
91,157,114,-15
140,105,-70,-19
208,289,122,-85
-23,316,-147,-71
206,-317,159,140
-212,281,-132,73
-57,-272,94,163
-58,-209,-109,-188
203,-62,-33,-75
133,-344,-1,-27
-201,331,-85,173
103,-165,-192,-122
-269,-329,-158,192
-277,-59,-190,-71
192,-221,-95,125
-41,195,101,-71
215,331,115,119
179,124,-108,-64
16,-101,-193,-41
-14,25,190,-61
-44,-258,-132,171
74,21,105,-180
-169,262,121,-191
38,175,107,87
160,159,-151,-12
123,0,131,-37
-283,-248,26,-115
-86,200,-141,141
-272,-291,-148,-154
-3,72,54,149
-94,228,52,55
-54,203,123,-58
283,-203,19,112
348,-37,174,-144
252,66,-11,-193
-152,-18,102,19
-71,-185,30,65
-293,-159,176,-21
-224,-250,133,-36
247,-164,-188,-48
50,-106,-172,-83
-152,-228,86,7
193,-212,21,91
60,139,-181,-95
-189,-262,48,159
-12,-284,-164,-169
-171,169,-24,-75
268,-117,-82,-159
-84,-21,161,-52
284,-242,10,-6
-74,85,3,-57
-1,266,-68,-56
-333,195,-195,-131
-238,-276,-169,-140
5,-169,174,144
-183,230,36,-86
332,-120,184,-24
-194,-262,0,-53
138,-206,94,140
-328,351,-183,-89
236,-120,-6,-46
2,-215,39,198
-51,-331,-7,125
-274,152,-140,177
-234,254,87,188
-46,230,-81,99
206,273,-79,160
-230,-350,-71,142
85,182,-179,-185
285,-289,-53,-174
-77,-264,-95,68
-103,39,37,191
-31,336,-44,36
-55,-343,-144,-171
123,39,-49,90
196,306,30,192
78,230,171,-70
-155,-140,40,176
-307,-135,65,-57
327,-22,104,163
10,-75,140,16
-189,-166,-178,197
7,75,-81,-169
-43,258,-75,56
131,-33,-85,-87
-315,-66,0,-51
293,-102,-198,118
196,-280,180,32
-205,-306,-129,-77
259,245,20,131
-186,-219,136,185
-243,287,51,138
-99,236,11,145
-146,159,-88,-83
-41,-182,71,-153
-255,-246,95,-110
140,334,41,99
330,135,32,-145
-8,23,-91,-49
-82,-74,-185,-57
-119,-102,-131,14
188,120,106,-28
-10,-96,134,-163
-119,-226,32,-5
-60,101,-51,65
-114,-256,-36,-43
-275,-44,-190,-22
286,-28,31,91
34,140,-183,99
335,160,-197,58
-164,-225,29,-109
257,-335,93,62
-279,249,-123,194
-284,-70,190,74
82,-176,89,-193
4,-158,39,-127
-186,85,-91,-141
-75,-130,33,-3
-325,331,48,4
-329,-185,-150,140
-351,-166,0,-150
-87,191,-68,-28
323,-215,116,-92
-11,-98,173,-182
155,-196,-186,30
240,245,-140,73
-41,-126,81,-49
300,-143,166,30
-86,130,42,-135
-144,196,86,-64
113,65,-171,51
-20,-114,151,111
-94,121,125,181
-339,96,82,27
-330,171,-86,197
-65,9,37,-147
291,-28,-119,-178
36,-141,100,13
-137,-310,-180,-16
-7,76,-200,-200
-331,199,-80,102
193,4,20,113
284,-87,-104,60
215,187,-27,-77
145,13,26,27
-94,-290,129,86
51,338,135,77
307,-261,-14,4
330,-43,-127,75
-314,-140,-1,198
134,-14,155,-48
-58,-87,-104,-106
-338,-288,16,133
239,177,-52,107
152,99,-109,-181
49,-28,192,-79
178,-237,-92,-154
20,-133,164,124
207,-160,196,34
-266,276,-31,126
-32,246,-132,-45
227,290,-37,-159
-286,114,-118,-100
254,-252,-42,1
136,-237,115,-21
-231,-75,51,41
-229,-5,186,-111
65,-233,65,121
-165,-174,50,85
-203,-228,168,170
348,-105,-17,-103
-87,334,-9,-172
313,-223,162,69
-16,-149,-95,97
-265,-253,-112,52
55,50,-16,102
-108,250,-83,187
-112,92,-146,92
-70,-218,-173,2
-4,349,-83,83
-90,-330,152,-26
-181,336,-17,-79
208,-334,150,-11
-139,-215,99,5
-216,271,12,-48
347,65,-8,-31
-94,10,-40,166
-295,167,-50,135
183,22,-154,21
306,252,150,65
347,-54,-47,-184
213,270,101,32
-60,243,146,-64
-10,-272,-200,-198
311,216,-91,48
101,-290,153,182
251,-332,182,90
-14,-12,150,-144
60,-161,93,50
-173,-170,-73,-38
-97,34,169,75
-343,-144,-59,49
192,-288,-55,-103
155,76,95,-97
-139,341,-52,138
-81,123,-177,-19
125,-349,143,59
-5,11,-135,39
184,-236,131,126
-281,-166,-165,35
156,111,22,151
232,-135,1,85
-294,-280,-117,-19
116,-241,-122,-50
-77,79,-18,125
-122,350,-150,70
67,156,66,144
299,-52,-40,-85
117,-67,107,12
-318,-261,96,-91
151,-270,103,-20
80,-244,199,-62
270,-24,-17,139
38,-25,-92,-35
121,334,-191,-64
-223,-157,21,-136
217,-82,-96,89
36,-50,-140,13
196,169,-181,-162
316,-69,-85,64
-194,263,22,190
-212,236,140,94
264,-53,-155,198
0,-286,-32,38
-60,225,-199,99
177,-328,-8,108
326,-56,-190,-115
-233,-167,-37,-107
