-254,165,-167,-96
-187,230,-190,-27
301,-152,196,18
-66,149,-54,92
323,-24,-30,118
44,20,68,60
-39,-130,177,190
275,139,86,90
103,200,178,-114
299,181,153,143
-179,256,-31,-100
-125,-135,141,90
328,253,38,-51
-58,230,45,184
59,-14,196,198
178,50,-178,19
342,156,107,25
-272,-60,32,-45
82,-41,-90,-88
134,342,-61,97
258,-309,-158,-76
274,-250,-176,-92
-83,-168,14,134
352,-58,-106,184
-173,-263,-68,-160
-350,33,-35,-181
159,117,-144,-34
134,-136,-92,-103
247,-333,-104,-132
304,-119,-72,-174
205,-300,-8,-47
223,-161,64,-58
124,39,-120,-36
-26,-258,172,-30
1,-83,130,-63
224,204,-124,84
336,-290,129,36
-347,-168,27,-101
15,-45,0,104
-141,-74,116,85
54,104,191,11
1,260,-126,81
-282,295,134,-162
-144,90,-160,-139
268,-266,-95,125
-276,-277,-149,19
248,272,-55,-114
50,-337,-138,75
75,55,136,184
326,-293,162,129
-167,147,-75,-31
259,-153,-176,-176
-52,-45,-185,-38
89,301,-30,-156
-68,-210,6,-188
-169,72,-88,185
-299,140,-183,-142
108,40,-116,138
-137,316,-10,58
-331,-222,38,51
219,-153,-42,-158
86,-256,-51,-120
-83,290,3,-113
16,-295,-38,-110
144,-237,141,-99
-147,1,126,50
-14,-138,135,-65
28,-297,153,-157
-330,-333,84,136
57,260,-174,116
-60,68,-74,-57
-175,-240,152,-33
-272,-276,113,-105
-316,352,88,16
-19,117,180,165
-139,205,-52,25
147,-109,-173,-70
51,2,-118,-51
-302,4,142,144
178,-13,-150,92
-1,-62,118,-105
330,71,151,74
278,156,-41,63
-233,-225,-158,2
119,226,15,159
-300,101,-141,183
-256,-117,-133,64
235,-269,143,161
-46,-62,-41,114
-51,138,191,-62
51,231,-120,81
-235,237,-183,183
-226,98,-168,-149
244,274,168,142
6,325,-161,88
-218,-259,48,-178
-345,-251,-163,123
152,-75,125,152
-243,-307,94,124
-341,328,182,-116
-99,-153,37,120
-80,255,-98,-95
-51,254,-69,156
-321,-326,-180,117
309,114,82,91
108,-331,168,88
239,307,-156,79
265,55,64,-5
233,-56,60,161
-109,-53,-111,196
-5,-216,-103,95
-127,39,11,14
-151,-102,30,35
-320,174,146,78
-206,150,-83,103
274,161,-118,-4
-331,-338,-35,-140
61,-266,-146,-195
210,345,58,-160
-192,-210,-45,72
-179,92,158,-137
-93,185,42,111
-338,-251,-144,105
-338,7,-18,28
62,-161,167,-122
37,311,59,-149
212,208,-184,-4
-301,-101,-131,170
5,-12,-59,16
206,172,179,-66
52,-34,177,-39
16,0,-199,1
59,-48,-142,-2
-118,182,113,-120
-256,-329,56,-34
-75,-5,-134,-146
-170,3,118,-93
-318,-210,135,-137
-58,83,-97,170
-300,-283,88,-170
-332,186,-29,161
-226,157,-142,46
154,-327,-127,92
-3,-289,-55,-142
-309,332,71,152
269,-57,-23,-189
29,322,132,-4
-109,108,133,12
-229,-139,54,177
5,-37,-138,-20
265,-217,-101,-8
-14,-305,-163,-50
-185,303,109,49
320,200,88,53
289,288,-94,-188
-229,319,83,-63
-274,-2,-28,190
339,-226,153,-176
189,178,59,81
14,343,-162,-76
197,-176,11,-179
68,-188,57,-163
210,54,-87,-31
-301,-269,119,13
191,278,116,-73
-201,-142,-117,52
-295,213,-88,-61
-46,-89,80,-11
84,165,159,-163
230,-320,-63,179
152,306,0,60
-143,287,-155,111
17,-128,-110,146
-184,-43,-99,-99
32,161,153,-175
223,189,-88,-116
137,-271,94,32
182,129,-170,-88
-73,106,3,-72
-335,-106,28,27
151,-230,80,84
-206,59,-171,183
-114,227,43,157
168,-233,169,-162
-338,-295,179,37
43,143,107,-27
-55,-222,16,87
109,344,-180,-72
-276,-282,-30,177
11,354,78,80
-94,98,93,-170
-232,339,-126,40
-73,286,-121,132
32,212,-9,-152
-177,-74,-10,-101
-44,-185,-169,163
140,-321,-167,-15
-240,-333,-49,4
-208,-47,-21,-176
219,-325,164,-100
-175,-184,-78,154
92,301,-82,-123
89,196,71,-106
87,171,95,-158
297,266,107,49
183,-236,-144,83
316,-268,24,25
56,-209,-21,-106
-343,83,78,-197
126,74,-165,81
269,150,65,-70
-203,-167,90,112
-83,279,-123,133
-236,354,104,-17
215,-61,-32,-48
-204,80,-198,-131
64,211,92,-56
-88,-11,-191,-181
-120,-139,-161,-189
-300,-83,165,65
-266,64,78,78
-15,-313,-148,-20
-116,-273,145,135
60,307,-143,-169
-78,-149,8,-177
-349,-124,179,-17
103,-340,-160,-59
-50,-19,195,140
39,49,-7,-3
-273,-341,129,-67
-131,-253,-24,-159
295,-112,25,106
134,-246,176,-32
217,271,149,151
-179,-275,27,-123
217,-336,-146,-65
-277,-334,29,-132
155,-215,-21,156
67,-153,-33,96
-157,-9,94,-10
-81,118,-165,-30
-168,56,-178,-156
300,338,-117,-125
-16,-322,142,121
-273,336,145,-141
-266,127,131,30
353,222,-61,137
-112,346,-113,80
325,198,73,139
-264,30,-127,-82
-9,-337,65,29
192,252,155,189
201,-90,-91,-92
-335,167,103,-141
285,-227,104,87
-236,-85,104,-89
-318,273,-167,-36
261,196,68,-103
-30,350,45,-85
297,-228,-176,-191
-75,-179,-77,89
-249,-166,-66,197
-118,126,-43,32
148,-38,87,55
-156,-136,187,0
-151,-257,22,22
167,-351,16,63
90,-234,-34,-25
23,-49,15,-109
-302,18,-130,8
244,339,-97,108
-87,-105,108,-164
52,178,136,141
323,-65,91,59
-141,176,-130,-122
168,-305,-151,34
139,-326,-26,-23
274,347,-90,176
344,-87,-27,133
344,308,-72,191
78,326,142,-103
257,-264,184,-60
-190,-355,-26,73
110,84,190,-43
301,-227,-101,-74
-260,2,152,-25
266,283,53,-198
325,-293,83,22
309,305,-125,145
49,-67,-151,52
-60,162,-37,155
-209,149,81,96
-305,64,33,-137
323,-6,-55,-113
-231,292,-58,-37
181,103,-179,175
-141,344,183,22
0,-162,85,-162
248,196,97,65
-343,-280,161,34
-350,100,-128,178
132,-78,-123,-134
-120,-86,-177,2
229,100,-35,-156
-129,106,4,-187
123,179,39,-21
-324,-332,-186,-22
46,319,-135,-151
-147,331,101,-76
193,236,157,-14
-114,-45,8,129
-99,234,-115,118
-266,-278,191,139
174,-304,-172,-72
78,181,-143,-94
-168,-155,-184,-114
296,169,-59,-177
75,-182,-137,-179
90,-71,196,167
84,-312,-127,-121
-202,60,156,-35
-320,-183,26,-77
189,-354,-1,-118
-128,-315,174,11
235,240,65,-159
291,257,-30,15
159,-172,-133,84
-256,-109,-163,32
61,274,-104,104
232,26,105,-127
-200,81,-35,167
-276,-200,-18,16
-204,40,98,-155
173,-153,191,49
281,221,-123,-107
-205,-277,-46,127
258,331,175,-15
-236,77,73,-168
-59,69,84,-183
-150,19,-103,-160
-224,25,85,-96
-142,80,-31,142
348,-35,50,51
-53,-244,-93,21
-123,-281,112,-61
-32,270,-185,-180
-66,-260,25,164
269,-223,-193,151
45,-33,-154,124
18,145,52,145
-123,-172,-111,-151
118,321,-199,-57
306,102,74,67
193,68,-3,-106
-295,317,-82,119
216,-75,135,-134
184,-15,30,84
177,205,52,65
97,-254,-60,-169
-353,117,-94,114
-333,172,120,168
249,-43,-195,-80
-260,-288,102,-113
-187,87,-102,77
-352,228,-185,-85
212,16,-38,-39
-196,203,37,159
-65,287,-148,-8
-244,133,-45,127
-26,-271,-191,-39
-99,87,199,-153
248,-342,152,86
247,-195,-52,-100
93,171,-188,102
-202,-286,107,-90
-73,-151,124,-190
-202,-113,-100,-42
1,61,-51,198
168,294,-44,-61
-146,240,-48,-112
-138,-132,-49,144
-341,-126,63,190
107,199,50,-15
-283,110,160,170
-284,254,61,-88
123,31,84,198
-121,-35,131,-68
42,237,-116,-68
301,169,-39,183
333,178,18,88
-148,-214,73,160
84,255,196,-124
274,50,64,87
-160,132,191,178
313,175,-54,122
-269,-102,56,-146
241,-330,24,67
-108,271,102,134
309,347,133,100
-7,-81,-14,-133
181,186,16,89
329,-99,-44,19
-42,72,58,128
77,-43,169,-88
-261,-165,-16,139
-218,7,-92,29
-11,103,-73,-154
252,-257,92,51
190,75,82,24
-23,-348,-134,130
181,-180,-98,40
-129,38,87,-5
-294,-8,35,-77
-45,3,114,169
-212,-348,-83,-126
-332,-352,-193,-68
-274,-24,-40,129
-284,-353,-103,160
-274,298,162,-99
27,74,109,-188
-240,-38,123,64
208,-83,-8,-198
173,239,-62,51
-37,58,47,133
23,252,190,-96
-19,-156,179,173
90,211,111,-162
138,47,80,-116
335,-42,-50,-36
219,-21,-99,164
-217,50,67,-53
171,258,-91,-25
285,151,-44,-191
277,232,168,-6
207,228,-108,-43
334,124,63,39
241,165,140,-38
-32,267,-189,74
187,194,-193,-81
-107,232,71,149
32,-291,-124,-113
-194,-336,-20,-116
316,212,93,-100
63,159,60,101
-268,271,-177,54
290,-212,-75,-54
268,-196,35,-135
-251,229,45,16
-50,4,13,-186
-104,-345,110,-5
-207,-299,-192,-33
-218,121,-139,-19
-3,-177,-148,-175
-288,221,-168,-17
-84,44,-134,45
345,-191,71,-101
-280,286,141,-175
322,-319,124,-125
-345,-159,-123,139
52,44,11,76
-36,304,167,174
-193,-234,-186,28
-237,-328,-63,-187
208,-224,-79,127
-31,257,-23,-135
-4,7,-146,-170
-336,-135,-142,-20
277,102,15,-149
196,-249,-170,-187
-85,-134,79,-93
-287,-71,155,159
131,-138,-18,-34
168,-14,74,-108
131,103,-13,4
26,137,-186,-63
-10,348,-4,104
273,-324,152,63
195,221,-158,-150
-124,290,-116,45
-32,129,-93,-176
196,-106,-13,-69
-181,-249,169,-22
-315,-18,141,-9
-55,333,-60,-159
278,348,-191,85
184,-285,184,122
18,179,50,-70
-137,-56,-160,-22
-304,-138,60,82
-196,81,-164,-186
-177,-202,-64,-69
214,245,-169,-128
-273,-18,-185,64
-98,-258,15,-124
45,-43,-52,-144
226,164,98,-129
57,-310,168,-138
-296,267,144,93
-115,133,118,60
-74,267,-91,55
154,-65,96,42
244,-235,148,131
-227,255,-96,186
-33,-21,37,-12
89,-309,-122,-74
-31,-81,-57,-175
301,89,21,-193
-245,254,29,-120
-289,125,181,-25
-259,220,-100,-144
261,-174,-199,112
314,-163,-86,65
73,115,-103,-115
-93,-252,-177,-135
109,-147,83,-53
229,-323,-31,145
-313,276,18,-161
-143,162,-134,115
-174,162,-199,-94
208,198,187,64
294,-7,152,142
-305,122,56,-135
-76,147,113,44
255,98,125,140
73,174,191,13
45,-94,178,-19
349,-329,155,166
-219,-1,52,-28
302,-279,151,133
48,167,-69,48
206,-326,47,45
12,-271,158,78
-216,-9,101,-68
-96,-305,94,-29
-350,-75,-164,39
243,346,-79,-10
-295,-31,-74,-155
225,-156,66,-117
-314,291,-19,-174
-220,25,188,28
-107,-205,-57,-102
20,115,-144,150
119,-8,-160,-4
192,281,-97,125
-320,-186,159,-4
-94,264,-28,16
302,-17,131,-15
-197,-133,134,16
116,236,186,150
339,323,-159,98
329,-26,30,73
84,275,199,-151
31,-62,-42,39
-272,-167,112,-27
-295,-299,197,-132
-27,-63,169,-99
159,219,-101,-30
-77,41,17,28
19,126,1,-135
-34,132,172,-170
-334,-301,-105,-186
-69,204,-59,117
-157,98,-147,184
15,-133,-42,-190
354,-150,103,-47
-79,348,187,-26
-165,121,-115,-36
-193,174,161,-18
-163,162,-174,-143
-298,110,196,-167
133,257,-90,-74
201,-29,115,120
176,-7,-121,-87
-130,26,-184,-148
-250,-77,191,-10
-102,5,130,95
76,-324,159,-81
-86,-342,184,-80
265,-257,155,-186
-89,-200,114,-91
-164,22,52,-3
247,163,176,128
111,-69,41,13
123,67,86,-97
-103,205,-89,66
-295,286,-142,6
312,135,96,20
-179,-355,152,-43
17,-31,92,59
158,96,149,-40
152,25,3,-105
-191,255,-194,-191
310,-109,122,-52
27,80,182,175
9,333,58,156
221,199,56,-126
-236,-329,-165,15
270,-34,3,123
-68,184,-84,-22
203,63,117,160
-191,-156,-129,50
-266,-23,-114,160
-352,104,137,-104
241,339,-6,78
-207,-233,68,-29
303,-187,-20,-84
-62,292,-47,196
249,-342,39,126
16,-336,-154,-83
175,-268,-46,-151
-296,-323,-76,-61
-253,245,43,-21
-168,-248,-175,17
-354,-288,-132,-184
170,-353,-46,181
278,239,186,113
-146,-234,-109,-130
-55,-317,-101,6
-159,-57,177,-31
66,-126,-128,6
82,224,169,-194
71,-254,130,181
261,181,-186,-99
4,225,-153,-28
-90,309,142,-193
-313,160,70,-129
-79,-322,9,63
254,-212,-177,-98
340,-21,137,70
47,-289,-50,-5
-110,67,155,20
316,-117,-78,121
-327,-154,-142,-99
21,312,20,-75
-223,-240,-156,156
312,168,18,99
285,-165,-51,133
178,-185,167,7
220,137,138,48
260,67,-83,57
-346,335,65,-185
55,-267,130,-127
-167,-34,85,-150
48,-60,-159,-16
234,127,39,112
-226,-263,-105,-185
-63,137,26,-167
-12,-336,-21,-22
-49,328,-27,164
227,-64,98,-193
100,171,-41,50
-49,55,196,-98
-341,-234,-103,-97
294,-4,-141,-50
-19,-188,20,-4
292,98,-164,-59
-183,-352,-72,46
-197,15,155,-124
249,-163,174,-125
67,256,42,-63
187,-307,199,-3
-29,119,-138,35
-137,221,-98,-156
295,-271,-119,87
-12,-110,-145,187
-228,308,80,58
